rating,date,variation,text,label,cleaned_text,normalized_text,tokens,token_count,processed_text
3,30-Jul-18,Black  Dot,its okay but keeps dropping wifi!,1,its okay but keeps dropping wifi,its okay but keeps dropping wifi,okay keep drop wifi,4,okay keep drop wifi
5,30-Jul-18,Black  Dot,Kids love it! I love it!,1,kids love it i love it,kids love it i love it,kid love love,3,kid love love
5,30-Jul-18,Black  Dot,Love my echo dot easy to use and set up,1,love my echo dot easy to use and set up,love my echo dot easy to use and set up,love echo dot easi use set,6,love echo dot easi use set
5,30-Jul-18,Black  Dot,love it as I do all of my echos,1,love it as i do all of my echos,love it as i do all of my echos,love echo,2,love echo
5,30-Jul-18,Black  Dot,Excellent product !!,1,excellent product,excellent product,excel product,2,excel product
5,30-Jul-18,Black  Dot,"I love being able to control lights, doors and music.",1,i love being able to control lights doors and music,i love being able to control lights doors and music,love abl control light door music,6,love abl control light door music
5,30-Jul-18,Black  Dot,Fun To interact with,1,fun to interact with,fun to interact with,fun interact,2,fun interact
5,30-Jul-18,Black  Dot,Very satisfied with the product,1,very satisfied with the product,very satisfied with the product,satisfi product,2,satisfi product
5,30-Jul-18,Black  Dot,"We have 3 echos now, even one in the barn, great idea for when I am working with my horse, can still get news flashes & my music!",1,we have echos now even one in the barn great idea for when i am working with my horse can still get news flashes my music,we have echos now even one in the barn great idea for when i am working with my horse can still get news flashes my music,echo even one barn great idea work hors still get news flash music,13,echo even one barn great idea work hors still get news flash music
3,30-Jul-18,Black  Dot,"I bought this for my healing room.  I play continuous spa like music. Although Alexa knows the type of music needed, the device does not deliver quality sound it sounds muffled.  I didn't know I had to buy speakers too.",1,i bought this for my healing room i play continuous spa like music although alexa knows the type of music needed the device does not deliver quality sound it sounds muffled i didn t know i had to buy speakers too,i bought this for my healing room i play continuous spa like music although alexa knows the type of music needed the device does not deliver quality sound it sounds muffled i didn t know i had to buy speakers too,bought heal room play continu spa like music although alexa know type music need devic deliv qualiti sound sound muffl know buy speaker,23,bought heal room play continu spa like music although alexa know type music need devic deliv qualiti sound sound muffl know buy speaker
5,30-Jul-18,Black  Dot,Like having the music where ever I am.,1,like having the music where ever i am,like having the music where ever i am,like music ever,3,like music ever
3,30-Jul-18,White  Dot,"Hard to hear, had to blue tooth it to a better speaker.",1,hard to hear had to blue tooth it to a better speaker,hard to hear had to blue tooth it to a better speaker,hard hear blue tooth better speaker,6,hard hear blue tooth better speaker
3,30-Jul-18,Black  Dot,"No problems, works as expected. Could have a better speaker.",1,no problems works as expected could have a better speaker,no problems works as expected could have a better speaker,problem work expect better speaker,5,problem work expect better speaker
5,30-Jul-18,Black  Dot,I love it...... I want to get another one very  very  soon,1,i love it i want to get another one very very soon,i love it i want to get another one very very soon,love want get anoth one soon,6,love want get anoth one soon
5,30-Jul-18,White  Dot,Great to have along with the Echo,1,great to have along with the echo,great to have along with the echo,great along echo,3,great along echo
5,30-Jul-18,Black  Dot,this is my 2nd echo dot and it is working just as i want it to.  i have it in the bedroom and i par it with a small blue tooth speaker.  last nite i went to sleep with sounds of a thunderstorm as provided by my echo dot.  i am planning to have the dot turn my bedroom lamps on when i receive the smart plugs that i ordered.,1,this is my nd echo dot and it is working just as i want it to i have it in the bedroom and i par it with a small blue tooth speaker last nite i went to sleep with sounds of a thunderstorm as provided by my echo dot i am planning to have the dot turn my bedroom lamps on when i receive the smart plugs that i ordered,this is my nd echo dot and it is working just as i want it to i have it in the bedroom and i par it with a small blue tooth speaker last nite i went to sleep with sounds of a thunderstorm as provided by my echo dot i am planning to have the dot turn my bedroom lamps on when i receive the smart plugs that i ordered,nd echo dot work want bedroom par small blue tooth speaker last nite went sleep sound thunderstorm provid echo dot plan dot turn bedroom lamp receiv smart plug order,29,nd echo dot work want bedroom par small blue tooth speaker last nite went sleep sound thunderstorm provid echo dot plan dot turn bedroom lamp receiv smart plug order
5,30-Jul-18,White  Dot,"daughter wanted a white boombox, nothing good out for 11 yr old.  decided to go echo dot for most any request + white BT good speaker.  she loved the gift and nice option for many things on the internet.",1,daughter wanted a white boombox nothing good out for yr old decided to go echo dot for most any request white bt good speaker she loved the gift and nice option for many things on the internet,daughter wanted a white boombox nothing good out for yr old decided to go echo dot for most any request white bt good speaker she loved the gift and nice option for many things on the internet,daughter want white boombox noth good yr old decid go echo dot request white bt good speaker love gift nice option mani thing internet,24,daughter want white boombox noth good yr old decid go echo dot request white bt good speaker love gift nice option mani thing internet
1,30-Jul-18,Black  Dot,Cheap and cheap sound.,0,cheap and cheap sound,cheap and cheap sound,cheap cheap sound,3,cheap cheap sound
4,30-Jul-18,Black  Dot,This is pretty cool,1,this is pretty cool,this is pretty cool,pretti cool,2,pretti cool
4,30-Jul-18,Black  Dot,"Some times Alexa is a little &#34;thick&#34;, but mostly good!",1,some times alexa is a little thick but mostly good,some times alexa is a little thick but mostly good,time alexa littl thick mostli good,6,time alexa littl thick mostli good
5,30-Jul-18,Black  Dot,Love it!! Don’t know what took me so long to get one — and don’t know why I didn’t get two on Amazon Prime Day!,1,love it don t know what took me so long to get one and don t know why i didn t get two on amazon prime day,love it don t know what took me so long to get one and don t know why i didn t get two on amazon prime day,love know took long get one know get two amazon prime day,12,love know took long get one know get two amazon prime day
5,30-Jul-18,Black  Dot,Up dated news,1,up dated news,up dated news,date news,2,date news
5,30-Jul-18,Black  Dot,Works like a champ.,1,works like a champ,works like a champ,work like champ,3,work like champ
5,30-Jul-18,Black  Dot,"Clear sound, great alarm clock, plays my music.  What else can you ask for.  Oh yeah, you can order what you need.",1,clear sound great alarm clock plays my music what else can you ask for oh yeah you can order what you need,clear sound great alarm clock plays my music what else can you ask for oh yeah you can order what you need,clear sound great alarm clock play music els ask oh yeah order need,13,clear sound great alarm clock play music els ask oh yeah order need
5,30-Jul-18,White  Dot,Love that you can use your cell phone to call Echo or Dot. You can also use Echo and Dot as intercoms.,1,love that you can use your cell phone to call echo or dot you can also use echo and dot as intercoms,love that you can use your cell phone to call echo or dot you can also use echo and dot as intercoms,love use cell phone call echo dot also use echo dot intercom,12,love use cell phone call echo dot also use echo dot intercom
5,30-Jul-18,Black  Dot,love it...just like the other 4 I own.,1,love it just like the other i own,love it just like the other i own,love like,2,love like
5,30-Jul-18,White  Dot,"Great price.  I love my echo dot,",1,great price i love my echo dot,great price i love my echo dot,great price love echo dot,5,great price love echo dot
5,30-Jul-18,Black  Dot,Excellent. Bought another one yesterday!,1,excellent bought another one yesterday,excellent bought another one yesterday,excel bought anoth one yesterday,5,excel bought anoth one yesterday
5,30-Jul-18,Black  Dot,works great,1,works great,works great,work great,2,work great
5,30-Jul-18,White  Dot,Love this!!! My daughter enjoys telling Alexa what to do. Haha,1,love this my daughter enjoys telling alexa what to do haha,love this my daughter enjoys telling alexa what to do haha,love daughter enjoy tell alexa haha,6,love daughter enjoy tell alexa haha
5,30-Jul-18,Black  Dot,"Purchased this for a discount on Prime Day to insert into a portable Bluetooth speaker made specifically to work with Echo Dot. Works great, love it! Now I can bring Alexa out onto the patio with me, and I mostly use it for music. This is our 3rd Echo product and we love them!",1,purchased this for a discount on prime day to insert into a portable bluetooth speaker made specifically to work with echo dot works great love it now i can bring alexa out onto the patio with me and i mostly use it for music this is our rd echo product and we love them,purchased this for a discount on prime day to insert into a portable bluetooth speaker made specifically to work with echo dot works great love it now i can bring alexa out onto the patio with me and i mostly use it for music this is our rd echo product and we love them,purchas discount prime day insert portabl bluetooth speaker made specif work echo dot work great love bring alexa onto patio mostli use music rd echo product love,27,purchas discount prime day insert portabl bluetooth speaker made specif work echo dot work great love bring alexa onto patio mostli use music rd echo product love
5,30-Jul-18,Black  Dot,Just got my third one. Love them,1,just got my third one love them,just got my third one love them,got third one love,4,got third one love
5,30-Jul-18,Black  Dot,The ease in installing,1,the ease in installing,the ease in installing,eas instal,2,eas instal
5,30-Jul-18,Black  Dot,"Un excelente equipo inteligente al estar conectado al internet nos provee de múltiples funciones tales como, el tiempo,hora,información de cualquier estudio que estés realizando atrás vez del internet.",1,un excelente equipo inteligente al estar conectado al internet nos provee de múltiples funciones tales como el tiempo hora información de cualquier estudio que estés realizando atrás vez del internet,un excelente equipo inteligente al estar conectado al internet nos provee de múltiples funciones tales como el tiempo hora información de cualquier estudio que estés realizando atrás vez del internet,un excelent equipo inteligent al estar conectado al internet no prove de múltipl funcion tale como el tiempo hora información de cualquier estudio que esté realizando atrá vez del internet,30,un excelent equipo inteligent al estar conectado al internet no prove de múltipl funcion tale como el tiempo hora información de cualquier estudio que esté realizando atrá vez del internet
2,30-Jul-18,Black  Dot,"For the price, the product is nice quality and has a few nice features. So definitely no complaints there. The reason why I only gave it 3 stars is because the echo dot is not what I thought it was going to be so that may just be buyer error. First, I didn’t know that the product has to be plugged in at all times to work. So I really don’t like that it’s not a stand alone device. Also, the speaker is not very loud so if you are buying it as a Bluetooth speaker, don’t. Lastly, I’m sure the echo dot can do a lot but I haven’t quite figured out how to use it fully but it just kind of seems like an unnecessary device to own, plus setting it up was awful. I would definitely save the money and buy the nicer one that is actually “Alexa”.",0,for the price the product is nice quality and has a few nice features so definitely no complaints there the reason why i only gave it stars is because the echo dot is not what i thought it was going to be so that may just be buyer error first i didn t know that the product has to be plugged in at all times to work so i really don t like that it s not a stand alone device also the speaker is not very loud so if you are buying it as a bluetooth speaker don t lastly i m sure the echo dot can do a lot but i haven t quite figured out how to use it fully but it just kind of seems like an unnecessary device to own plus setting it up was awful i would definitely save the money and buy the nicer one that is actually alexa,for the price the product is nice quality and has a few nice features so definitely no complaints there the reason why i only gave it stars is because the echo dot is not what i thought it was going to be so that may just be buyer error first i didn t know that the product has to be plugged in at all times to work so i really don t like that it s not a stand alone device also the speaker is not very loud so if you are buying it as a bluetooth speaker don t lastly i m sure the echo dot can do a lot but i haven t quite figured out how to use it fully but it just kind of seems like an unnecessary device to own plus setting it up was awful i would definitely save the money and buy the nicer one that is actually alexa,price product nice qualiti nice featur definit complaint reason gave star echo dot thought go may buyer error first know product plug time work realli like stand alon devic also speaker loud buy bluetooth speaker lastli sure echo dot lot quit figur use fulli kind seem like unnecessari devic plu set aw definit save money buy nicer one actual alexa,60,price product nice qualiti nice featur definit complaint reason gave star echo dot thought go may buyer error first know product plug time work realli like stand alon devic also speaker loud buy bluetooth speaker lastli sure echo dot lot quit figur use fulli kind seem like unnecessari devic plu set aw definit save money buy nicer one actual alexa
5,30-Jul-18,Black  Dot,"I love this product so far only because of the few things I can do with it...such as set a timer, a reminder, play music and games. I don't like that to get the full enjoyment from it that you have to purchase so many things. It was also very difficult to set up. The directions made it sound as simple as one, two, three but they forgot about step four, five and six. I was almost ready to send to back.The app is extremely slow and it took hours to get this thing set up. However depending on what you are going to be using it for I think it's an ok item.",1,i love this product so far only because of the few things i can do with it such as set a timer a reminder play music and games i don t like that to get the full enjoyment from it that you have to purchase so many things it was also very difficult to set up the directions made it sound as simple as one two three but they forgot about step four five and six i was almost ready to send to back the app is extremely slow and it took hours to get this thing set up however depending on what you are going to be using it for i think it s an ok item,i love this product so far only because of the few things i can do with it such as set a timer a reminder play music and games i don t like that to get the full enjoyment from it that you have to purchase so many things it was also very difficult to set up the directions made it sound as simple as one two three but they forgot about step four five and six i was almost ready to send to back the app is extremely slow and it took hours to get this thing set up however depending on what you are going to be using it for i think it s an ok item,love product far thing set timer remind play music game like get full enjoy purchas mani thing also difficult set direct made sound simpl one two three forgot step four five six almost readi send back app extrem slow took hour get thing set howev depend go use think ok item,51,love product far thing set timer remind play music game like get full enjoy purchas mani thing also difficult set direct made sound simpl one two three forgot step four five six almost readi send back app extrem slow took hour get thing set howev depend go use think ok item
5,30-Jul-18,White  Dot,Love the echo dot it’s amaxing!!!,1,love the echo dot it s amaxing,love the echo dot it s amaxing,love echo dot amax,4,love echo dot amax
4,30-Jul-18,Black  Dot,"I like to use it for listening to podcasts.  I like to set up the greeting in the morning to tell me what's new.  The one thing I don't like was getting it to recognize the radio station I wanted to listen to.  I finally got it working, but had to work through the bugs.",1,i like to use it for listening to podcasts i like to set up the greeting in the morning to tell me what s new the one thing i don t like was getting it to recognize the radio station i wanted to listen to i finally got it working but had to work through the bugs,i like to use it for listening to podcasts i like to set up the greeting in the morning to tell me what s new the one thing i don t like was getting it to recognize the radio station i wanted to listen to i finally got it working but had to work through the bugs,like use listen podcast like set greet morn tell new one thing like get recogn radio station want listen final got work work bug,24,like use listen podcast like set greet morn tell new one thing like get recogn radio station want listen final got work work bug
5,30-Jul-18,Black  Dot,"Just like it's big sister, the Echo, only smaller, with slightly less audio fidelity, but much lower price (on amazon prime day:-)Used in another room to add Alexa to an additional room.",1,just like it s big sister the echo only smaller with slightly less audio fidelity but much lower price on amazon prime day used in another room to add alexa to an additional room,just like it s big sister the echo only smaller with slightly less audio fidelity but much lower price on amazon prime day used in another room to add alexa to an additional room,like big sister echo smaller slightli less audio fidel much lower price amazon prime day use anoth room add alexa addit room,22,like big sister echo smaller slightli less audio fidel much lower price amazon prime day use anoth room add alexa addit room
5,30-Jul-18,Black  Dot,It does everything  the big guy does,1,it does everything the big guy does,it does everything the big guy does,everyth big guy,3,everyth big guy
5,30-Jul-18,Black  Dot,Great product - understands my accent!,1,great product understands my accent,great product understands my accent,great product understand accent,4,great product understand accent
5,30-Jul-18,Black  Dot,Love it... can't stop using it..,1,love it can t stop using it,love it can t stop using it,love stop use,3,love stop use
5,30-Jul-18,White  Dot,Really like the availability to get instant music throughout the house.,1,really like the availability to get instant music throughout the house,really like the availability to get instant music throughout the house,realli like avail get instant music throughout hous,8,realli like avail get instant music throughout hous
5,30-Jul-18,White  Dot,"very handy in the kitchen, sets timer and gives me extra help on setting oven temps.",1,very handy in the kitchen sets timer and gives me extra help on setting oven temps,very handy in the kitchen sets timer and gives me extra help on setting oven temps,handi kitchen set timer give extra help set oven temp,10,handi kitchen set timer give extra help set oven temp
5,30-Jul-18,Black  Dot,Cool little speaker..I love her alarms and connected it to my speakers and it sounds great!!,1,cool little speaker i love her alarms and connected it to my speakers and it sounds great,cool little speaker i love her alarms and connected it to my speakers and it sounds great,cool littl speaker love alarm connect speaker sound great,9,cool littl speaker love alarm connect speaker sound great
5,30-Jul-18,Black  Dot,It is s great tool helping with information.,1,it is s great tool helping with information,it is s great tool helping with information,great tool help inform,4,great tool help inform
1,30-Jul-18,White  Dot,Used twice not working!!!!!!!,0,used twice not working,used twice not working,use twice work,3,use twice work
5,30-Jul-18,Black  Dot,Awesome piece of technology that has simplified my life. Great purchase.,1,awesome piece of technology that has simplified my life great purchase,awesome piece of technology that has simplified my life great purchase,awesom piec technolog simplifi life great purchas,7,awesom piec technolog simplifi life great purchas
3,30-Jul-18,Black  Dot,"I jumped on the bandwagon by purchasing an Echo.  I feel like there was a struggle getting connected and then three days later, the device is sharing news and weather.  Now we use it some, but have not tapped in to all options.  Still testing it out.",1,i jumped on the bandwagon by purchasing an echo i feel like there was a struggle getting connected and then three days later the device is sharing news and weather now we use it some but have not tapped in to all options still testing it out,i jumped on the bandwagon by purchasing an echo i feel like there was a struggle getting connected and then three days later the device is sharing news and weather now we use it some but have not tapped in to all options still testing it out,jump bandwagon purchas echo feel like struggl get connect three day later devic share news weather use tap option still test,21,jump bandwagon purchas echo feel like struggl get connect three day later devic share news weather use tap option still test
4,30-Jul-18,White  Dot,Love Alexa. Love the Echo Dot but we have trouble with the speakers when using the intercom.,1,love alexa love the echo dot but we have trouble with the speakers when using the intercom,love alexa love the echo dot but we have trouble with the speakers when using the intercom,love alexa love echo dot troubl speaker use intercom,9,love alexa love echo dot troubl speaker use intercom
5,30-Jul-18,White  Dot,"Love it , Now if I can only find the correct smart (links)Plug to connect this too",1,love it now if i can only find the correct smart links plug to connect this too,love it now if i can only find the correct smart links plug to connect this too,love find correct smart link plug connect,7,love find correct smart link plug connect
4,30-Jul-18,White  Dot,Work pretty well,1,work pretty well,work pretty well,work pretti well,3,work pretti well
4,30-Jul-18,Black  Dot,Still learning it,1,still learning it,still learning it,still learn,2,still learn
5,30-Jul-18,White  Dot,"We really love our Echo Dot, we can get questions answered right away and play any music we can think of.",1,we really love our echo dot we can get questions answered right away and play any music we can think of,we really love our echo dot we can get questions answered right away and play any music we can think of,realli love echo dot get question answer right away play music think,12,realli love echo dot get question answer right away play music think
5,30-Jul-18,Black  Dot,Usual reliable Alexa,1,usual reliable alexa,usual reliable alexa,usual reliabl alexa,3,usual reliabl alexa
3,30-Jul-18,Black  Dot,Speaker could be better qualty,1,speaker could be better qualty,speaker could be better qualty,speaker better qualti,3,speaker better qualti
1,30-Jul-18,Black  Dot,This device does not interact with my home filled with Apple devices.  How disappointing!,0,this device does not interact with my home filled with apple devices how disappointing,this device does not interact with my home filled with apple devices how disappointing,devic interact home fill appl devic disappoint,7,devic interact home fill appl devic disappoint
5,30-Jul-18,Black  Dot,Have the echo wanted something smaller in another room  they work together great,1,have the echo wanted something smaller in another room they work together great,have the echo wanted something smaller in another room they work together great,echo want someth smaller anoth room work togeth great,9,echo want someth smaller anoth room work togeth great
5,30-Jul-18,Black  Dot,"Love it!! It is so handy and easy to use. Got it for my classroom, but I many need to just get another one.",1,love it it is so handy and easy to use got it for my classroom but i many need to just get another one,love it it is so handy and easy to use got it for my classroom but i many need to just get another one,love handi easi use got classroom mani need get anoth one,11,love handi easi use got classroom mani need get anoth one
5,30-Jul-18,Black  Dot,Very pleased,1,very pleased,very pleased,pleas,1,pleas
4,30-Jul-18,Black  Dot,Primarily for music in our bedroom.  I wish the speaker had better fidelity.,1,primarily for music in our bedroom i wish the speaker had better fidelity,primarily for music in our bedroom i wish the speaker had better fidelity,primarili music bedroom wish speaker better fidel,7,primarili music bedroom wish speaker better fidel
5,30-Jul-18,Black  Dot,Nice,1,nice,nice,nice,1,nice
5,30-Jul-18,Black  Dot,"Music, weather, time.",1,music weather time,music weather time,music weather time,3,music weather time
5,30-Jul-18,Black  Dot,"Great, love it!",1,great love it,great love it,great love,2,great love
2,30-Jul-18,White  Dot,Not all that happy. The speaker isn’t great and for some reason a lot of times when I play music it will start to make some weird noise and just stop. My son has a google home and it is much better,0,not all that happy the speaker isn t great and for some reason a lot of times when i play music it will start to make some weird noise and just stop my son has a google home and it is much better,not all that happy the speaker isn t great and for some reason a lot of times when i play music it will start to make some weird noise and just stop my son has a google home and it is much better,happi speaker great reason lot time play music start make weird nois stop son googl home much better,18,happi speaker great reason lot time play music start make weird nois stop son googl home much better
3,30-Jul-18,Black  Dot,Not impressed,1,not impressed,not impressed,impress,1,impress
5,30-Jul-18,Black  Dot,I really like it .,1,i really like it,i really like it,realli like,2,realli like
5,30-Jul-18,White  Dot,it takes a while to learn the uses and I'm still learning!,1,it takes a while to learn the uses and i m still learning,it takes a while to learn the uses and i m still learning,take learn use still learn,5,take learn use still learn
5,30-Jul-18,Black  Dot,Alexa is phenomenal!,1,alexa is phenomenal,alexa is phenomenal,alexa phenomen,2,alexa phenomen
2,30-Jul-18,Black  Dot,"When you think about it this really doesn’t do much. Play music, answer stupid questions, finally it was able to hook up to thermostat. I can see why price is dropping like a rock.",0,when you think about it this really doesn t do much play music answer stupid questions finally it was able to hook up to thermostat i can see why price is dropping like a rock,when you think about it this really doesn t do much play music answer stupid questions finally it was able to hook up to thermostat i can see why price is dropping like a rock,think realli much play music answer stupid question final abl hook thermostat see price drop like rock,17,think realli much play music answer stupid question final abl hook thermostat see price drop like rock
4,30-Jul-18,Black  Dot,"The Echo Dot (2nd Generation) Smart Speaker is very compound in size, however it  projects very good sound. It also has a port in which you can connect an external speaker  for greater projection of sound. I also like it size because it's not awkward, and it doesn't take up a lot of space. It works great with the Alexa App. I also think the size is great for college students who live in dorm rooms with small limited spacing.",1,the echo dot nd generation smart speaker is very compound in size however it projects very good sound it also has a port in which you can connect an external speaker for greater projection of sound i also like it size because it s not awkward and it doesn t take up a lot of space it works great with the alexa app i also think the size is great for college students who live in dorm rooms with small limited spacing,the echo dot nd generation smart speaker is very compound in size however it projects very good sound it also has a port in which you can connect an external speaker for greater projection of sound i also like it size because it s not awkward and it doesn t take up a lot of space it works great with the alexa app i also think the size is great for college students who live in dorm rooms with small limited spacing,echo dot nd gener smart speaker compound size howev project good sound also port connect extern speaker greater project sound also like size awkward take lot space work great alexa app also think size great colleg student live dorm room small limit space,43,echo dot nd gener smart speaker compound size howev project good sound also port connect extern speaker greater project sound also like size awkward take lot space work great alexa app also think size great colleg student live dorm room small limit space
5,30-Jul-18,Black  Dot,I use the echo dot several different ways in my home. I use it downstairs to control lighting. I also take it out on my deck to stream music to a Bluetooth speaker. It works great for what I need.,1,i use the echo dot several different ways in my home i use it downstairs to control lighting i also take it out on my deck to stream music to a bluetooth speaker it works great for what i need,i use the echo dot several different ways in my home i use it downstairs to control lighting i also take it out on my deck to stream music to a bluetooth speaker it works great for what i need,use echo dot sever differ way home use downstair control light also take deck stream music bluetooth speaker work great need,21,use echo dot sever differ way home use downstair control light also take deck stream music bluetooth speaker work great need
5,30-Jul-18,White  Dot,I have an echo but wanted a dot for my bedroom. It was even easier to set up than my original echo.,1,i have an echo but wanted a dot for my bedroom it was even easier to set up than my original echo,i have an echo but wanted a dot for my bedroom it was even easier to set up than my original echo,echo want dot bedroom even easier set origin echo,9,echo want dot bedroom even easier set origin echo
5,30-Jul-18,Black  Dot,"Makes turning on and off things in the house so simple. Great for little updates as well, like checking the weather and such.",1,makes turning on and off things in the house so simple great for little updates as well like checking the weather and such,makes turning on and off things in the house so simple great for little updates as well like checking the weather and such,make turn thing hous simpl great littl updat well like check weather,12,make turn thing hous simpl great littl updat well like check weather
5,30-Jul-18,Black  Dot,"Great product, fun to use!!",1,great product fun to use,great product fun to use,great product fun use,4,great product fun use
4,30-Jul-18,Black  Dot,Needs to be smarter,1,needs to be smarter,needs to be smarter,need smarter,2,need smarter
5,30-Jul-18,Black  Dot,I really enjoy being able to just make a request  for my favorite music and it happens I have no complaints at this time...,1,i really enjoy being able to just make a request for my favorite music and it happens i have no complaints at this time,i really enjoy being able to just make a request for my favorite music and it happens i have no complaints at this time,realli enjoy abl make request favorit music happen complaint time,10,realli enjoy abl make request favorit music happen complaint time
5,30-Jul-18,Black  Dot,Love it. Works great making my home a smarthome,1,love it works great making my home a smarthome,love it works great making my home a smarthome,love work great make home smarthom,6,love work great make home smarthom
5,30-Jul-18,White  Dot,I really like the echo dot. It’s amazing to be able to set an alarm or timer just by talking to the echo dot.,1,i really like the echo dot it s amazing to be able to set an alarm or timer just by talking to the echo dot,i really like the echo dot it s amazing to be able to set an alarm or timer just by talking to the echo dot,realli like echo dot amaz abl set alarm timer talk echo dot,12,realli like echo dot amaz abl set alarm timer talk echo dot
5,30-Jul-18,White  Dot,Convenient and fun.,1,convenient and fun,convenient and fun,conveni fun,2,conveni fun
4,30-Jul-18,White  Dot,It's alright....,1,it s alright,it s alright,alright,1,alright
4,30-Jul-18,Black  Dot,this is my first Alexa enabled device and so far its lived up to its reputation!,1,this is my first alexa enabled device and so far its lived up to its reputation,this is my first alexa enabled device and so far its lived up to its reputation,first alexa enabl devic far live reput,7,first alexa enabl devic far live reput
5,30-Jul-18,Black  Dot,"I love searching the Alexa skill shop on the app. Useful things like having Alexa turn my lights on and off, listening to news updates every morning. And fun stuff like telling Alexa to make the Star Trek red alert nois. Or playing song quiz with friends.",1,i love searching the alexa skill shop on the app useful things like having alexa turn my lights on and off listening to news updates every morning and fun stuff like telling alexa to make the star trek red alert nois or playing song quiz with friends,i love searching the alexa skill shop on the app useful things like having alexa turn my lights on and off listening to news updates every morning and fun stuff like telling alexa to make the star trek red alert nois or playing song quiz with friends,love search alexa skill shop app use thing like alexa turn light listen news updat everi morn fun stuff like tell alexa make star trek red alert noi play song quiz friend,32,love search alexa skill shop app use thing like alexa turn light listen news updat everi morn fun stuff like tell alexa make star trek red alert noi play song quiz friend
4,30-Jul-18,Black  Dot,Second dot.,1,second dot,second dot,second dot,2,second dot
5,30-Jul-18,Black  Dot,Son loves it.,1,son loves it,son loves it,son love,2,son love
5,30-Jul-18,Black  Dot,I love how compact it is.,1,i love how compact it is,i love how compact it is,love compact,2,love compact
1,30-Jul-18,Black  Dot,"This worked well for about 6 months but then stopped connecting to the internet (wifi) and none of the trouble shooting efforts worked.  Amazon customer service couldn't help further and told me warranty was only 3 months, which was very disappointing, so they weren't willing to replace.",0,this worked well for about months but then stopped connecting to the internet wifi and none of the trouble shooting efforts worked amazon customer service couldn t help further and told me warranty was only months which was very disappointing so they weren t willing to replace,this worked well for about months but then stopped connecting to the internet wifi and none of the trouble shooting efforts worked amazon customer service couldn t help further and told me warranty was only months which was very disappointing so they weren t willing to replace,work well month stop connect internet wifi none troubl shoot effort work amazon custom servic help told warranti month disappoint will replac,22,work well month stop connect internet wifi none troubl shoot effort work amazon custom servic help told warranti month disappoint will replac
5,30-Jul-18,Black  Dot,"It talks to me, plays the type of music i want to listen to, and even turns off when I ask if to.",1,it talks to me plays the type of music i want to listen to and even turns off when i ask if to,it talks to me plays the type of music i want to listen to and even turns off when i ask if to,talk play type music want listen even turn ask,9,talk play type music want listen even turn ask
2,30-Jul-18,Black  Dot,Ask it to play Motown radio on Pandora and it keeps asking if I want to add a salsa station. Motown isn’t close to salsa phonetically.,0,ask it to play motown radio on pandora and it keeps asking if i want to add a salsa station motown isn t close to salsa phonetically,ask it to play motown radio on pandora and it keeps asking if i want to add a salsa station motown isn t close to salsa phonetically,ask play motown radio pandora keep ask want add salsa station motown close salsa phonet,15,ask play motown radio pandora keep ask want add salsa station motown close salsa phonet
5,30-Jul-18,Black  Dot,"Love it, we are still learning the capabilities, having a lot of fun.",1,love it we are still learning the capabilities having a lot of fun,love it we are still learning the capabilities having a lot of fun,love still learn capabl lot fun,6,love still learn capabl lot fun
4,30-Jul-18,Black  Dot,Easy to set up. Still trying to get it to connect to a light bulb smart plug. Grandkids think Alex is cool!,1,easy to set up still trying to get it to connect to a light bulb smart plug grandkids think alex is cool,easy to set up still trying to get it to connect to a light bulb smart plug grandkids think alex is cool,easi set still tri get connect light bulb smart plug grandkid think alex cool,14,easi set still tri get connect light bulb smart plug grandkid think alex cool
5,30-Jul-18,White  Dot,I love it! I use it for everything. It’s a part of my daily routine,1,i love it i use it for everything it s a part of my daily routine,i love it i use it for everything it s a part of my daily routine,love use everyth part daili routin,6,love use everyth part daili routin
4,30-Jul-18,Black  Dot,"The Alexa program is great, but the quality is not the best. It could definitely be louder.",1,the alexa program is great but the quality is not the best it could definitely be louder,the alexa program is great but the quality is not the best it could definitely be louder,alexa program great qualiti best definit louder,7,alexa program great qualiti best definit louder
4,30-Jul-18,White  Dot,Overall I like this. Though Siri on my phone can do more for what I need as I don’t have a “smart home” and don’t intend to make it one. But it’s fun and I use it for music and to have it read me my audible books.,1,overall i like this though siri on my phone can do more for what i need as i don t have a smart home and don t intend to make it one but it s fun and i use it for music and to have it read me my audible books,overall i like this though siri on my phone can do more for what i need as i don t have a smart home and don t intend to make it one but it s fun and i use it for music and to have it read me my audible books,overal like though siri phone need smart home intend make one fun use music read audibl book,17,overal like though siri phone need smart home intend make one fun use music read audibl book
